scenario_id,carrier,num_turbines,turbine_capacity_MW,farm_area_km2,farm_capacity_MW,stack_overplant_factor,compressor_outlet_pressure_bar,export_pipeline_diameter_inch,wake_loss_frac,farm_cf,infield_horizontal_cable_length_m,infield_horizontal_pipeline_length_m,num_export_pipelines,yield_el_MWh_year,yield_h2_MWh_year,yield_h2_kg_year,stack_sp_expected,stack_eff1,stack_eff2,total_LCOE,total_capex_EUR,total_annual_capex_EUR_per_year,total_annual_opex_EUR_per_year,total_annual_cost_EUR_per_year,turbine_LCOE,hydrogen_LCOE,infra_LCOE
hydrogen_central_nt150_tc15_A200_0dcdb896,hydrogen_central,150,15.0,200,2250.0,1.0,130.0,5.0,0.11633680565513049,0.5880160219717878,179133.71790059205,,8,,8325582.719677138,211094896.543538,0.5733481125985473,,,74.44931446510644,6421049022.489906,531286888.0278022,88547037.97469717,619833926.0024993,40.33907119642544,8.220339672284187,25.889903596396817
hydrogen_central_nt150_tc15_A200_dc5ba5d9,hydrogen_central,150,15.0,200,2250.0,1.0,130.0,6.0,0.11633680565513049,0.5880160219717878,179133.71790059205,,5,,8325582.719677138,211094896.543538,0.5733481125985473,,,73.53759905678878,6329327694.489906,523697732.61904925,88545631.33469719,612243363.9537464,40.33907119642544,8.220339672284187,24.978188188079148
hydrogen_central_nt150_tc15_A200_d3e1c7a1,hydrogen_central,150,15.0,200,2250.0,1.0,130.0,7.0,0.11633680565513049,0.5880160219717878,179133.71790059205,,4,,8325582.719677138,211094896.543538,0.5733481125985473,,,73.33666534513266,6308524638.489906,521976457.6614844,88594016.05469719,610570473.7161816,40.33907119642544,8.220339672284187,24.77725447642302
hydrogen_central_nt150_tc15_A200_653e2ed9,hydrogen_central,150,15.0,200,2250.0,1.0,130.0,8.0,0.11633680565513049,0.5880160219717878,179133.71790059205,,3,,8325582.719677138,211094896.543538,0.5733481125985473,,,72.98127449680187,6273065502.489906,519042517.4358903,88569120.37469718,607611637.8105875,40.33907119642544,8.220339672284187,24.42186362809225
hydrogen_central_nt150_tc15_A200_8cc5727e,hydrogen_central,150,15.0,200,2250.0,1.0,140.0,4.0,0.11633680565513049,0.5880160219717878,179133.71790059205,,12,,8317829.130317607,210898304.52123752,0.5733481125985473,,,75.34917896041526,6506311785.627395,538341652.4336348,88399943.26882184,626741595.7024566,40.37667386754331,8.247624234244848,26.724880858627113
hydrogen_central_nt150_tc15_A200_f51a0aee,hydrogen_central,150,15.0,200,2250.0,1.0,140.0,5.0,0.11633680565513049,0.5880160219717878,179133.71790059205,,7,,8317829.130317607,210898304.52123752,0.5733481125985473,,,74.13720572861023,6382732945.627395,528116560.3809618,88544049.06882185,616660609.4497836,40.37667386754331,8.247624234244848,25.512907626822084
hydrogen_central_nt150_tc15_A200_a33b3ad6,hydrogen_central,150,15.0,200,2250.0,1.0,140.0,6.0,0.11633680565513049,0.5880160219717878,179133.71790059205,,5,,8317829.130317607,210898304.52123752,0.5733481125985473,,,73.66868178539097,6334843353.627395,524154106.2378014,88609401.10882184,612763507.3466232,40.37667386754331,8.247624234244848,25.044383683602828
hydrogen_central_nt150_tc15_A200_fe5f8d04,hydrogen_central,150,15.0,200,2250.0,1.0,140.0,7.0,0.11633680565513049,0.5880160219717878,179133.71790059205,,3,,8317829.130317607,210898304.52123752,0.5733481125985473,,,72.87485085211658,6256114881.627395,517639998.53646433,88520558.74882184,606160557.2852862,40.37667386754331,8.247624234244848,24.250552750328428
hydrogen_central_nt150_tc15_A200_8434011a,hydrogen_central,150,15.0,200,2250.0,1.0,140.0,8.0,0.11633680565513049,0.5880160219717878,179133.71790059205,,2,,8317829.130317607,210898304.52123752,0.5733481125985473,,,72.43727201172248,6212895785.627395,514063987.9910238,88456863.26882184,602520851.2598456,40.37667386754331,8.247624234244848,23.81297390993434
hydrogen_central_nt150_tc15_A200_69bbaeb4,hydrogen_central,150,15.0,200,2250.0,1.0,150.0,4.0,0.11633680565513049,0.5880160219717878,179133.71790059205,,11,,8310467.778386912,210711657.66701096,0.5733481125985473,,,75.08366588554709,6472716970.456598,535561968.81130975,88418417.21369797,623980386.0250077,40.41243923166672,8.273406006753394,26.397820647126984
