scenario_id,carrier,num_turbines,turbine_capacity_MW,farm_area_km2,farm_capacity_MW,stack_overplant_factor,compressor_outlet_pressure_bar,export_pipeline_diameter_inch,wake_loss_frac,farm_cf,infield_horizontal_cable_length_m,infield_horizontal_pipeline_length_m,num_export_pipelines,yield_el_MWh_year,yield_h2_MWh_year,yield_h2_kg_year,stack_sp_expected,stack_eff1,stack_eff2,total_LCOE,total_capex_EUR,total_annual_capex_EUR_per_year,total_annual_opex_EUR_per_year,total_annual_cost_EUR_per_year,turbine_LCOE,hydrogen_LCOE,infra_LCOE
hydrogen_central_nt225_tc15_A200_83f56593,hydrogen_central,225,15.0,200,3375.0,1.1,150,8.0,0.14836960105665986,0.5667004381099886,268700.5768508881,,3,,12197682.80707724,309271876.4471917,0.5021227758506704,,,73.99700162341267,9300264178.683807,769517316.5666531,133074637.91051422,902591954.4771674,41.300419029496744,8.548981863386873,24.14760073052906
hydrogen_central_nt225_tc15_A200_eefc84a0,hydrogen_central,225,15.0,200,3375.0,1.2,150,8.0,0.14836960105665986,0.5667004381099886,268700.5768508881,,3,,12325321.136335429,312508142.4020139,0.4602752533956687,,,73.57586466784564,9337998353.177517,772639496.7694274,134206663.14532551,906846159.914753,40.87272092538427,8.805610282289454,23.89753346017192
hydrogen_central_nt225_tc15_A200_2c4351e2,hydrogen_central,225,15.0,200,3375.0,1.3,150,8.0,0.14836960105665986,0.5667004381099886,268700.5768508881,,3,,12435592.611798272,315304072.3072584,0.42479784208469296,,,73.26478134002238,9375649223.654987,775754784.2773488,135336189.25964957,911090973.5369983,40.510285826123535,9.068871237055726,23.68562427684312
hydrogen_central_nt225_tc15_A200_9b32c576,hydrogen_central,225,15.0,200,3375.0,1.4,150,8.0,0.14836960105665986,0.5667004381099886,268700.5768508881,,3,,12531158.960845882,317727154.17966235,0.39432489753892036,,,73.04413753932448,9413228350.365753,778864135.6021924,136463563.0609726,915327698.663165,40.201342325576285,9.337804559391543,23.504990654356654
hydrogen_central_nt225_tc15_A200_a1be5f4c,hydrogen_central,225,15.0,200,3375.0,1.5,150,8.0,0.14836960105665986,0.5667004381099886,268700.5768508881,,3,,12614633.098477263,319843638.3995249,0.3678385099264304,,,72.89620370466798,9450758162.62093,781969406.5776176,137589457.4286279,919558864.0062456,39.93532013087159,9.611431238278584,23.349452335517803
hydrogen_central_nt225_tc15_A200_ffe1aa72,hydrogen_central,225,15.0,200,3375.0,1.6,150,8.0,0.14836960105665986,0.5667004381099886,268700.5768508881,,3,,12688696.018469293,321721501.4824872,0.34460518883833086,,,72.80388011584265,9488254929.404243,785071943.3228809,138714360.43212736,923786303.7550082,39.70222081038951,9.888495885491823,23.21316341996131
hydrogen_central_nt225_tc15_A200_72a7ad1c,hydrogen_central,225,15.0,200,3375.0,1.7,150,8.0,0.14836960105665986,0.5667004381099886,268700.5768508881,,3,,12758023.080853017,323479287.03988385,0.32416490746271737,,,72.73936999992574,9525723470.915554,788172144.6682936,139838416.67746663,928010561.3457602,39.48647905154091,10.165867794696789,23.087023153688047
hydrogen_central_nt225_tc15_A200_277c4f7f,hydrogen_central,225,15.0,200,3375.0,1.8,150,8.0,0.14836960105665986,0.5667004381099886,268700.5768508881,,3,,12820409.899717316,325061102.934009,0.3059708591137387,,,72.71472087817943,9563171686.852036,791270664.2462319,140961863.1555611,932232527.401793,39.29432951533679,10.445714533716096,22.974676829126555
hydrogen_central_nt225_tc15_A200_d132f068,hydrogen_central,225,15.0,200,3375.0,1.9,150,8.0,0.14836960105665986,0.5667004381099886,268700.5768508881,,3,,12879529.446333814,326560077.2397012,0.2897304006226741,,,72.70860572274752,9600603360.071781,794367815.0558485,142084813.35215348,936452628.4080019,39.11396089587552,10.725426235444125,22.86921859142788
hydrogen_central_nt225_tc15_A200_addd2a9f,hydrogen_central,225,15.0,200,3375.0,2.0,150,8.0,0.14836960105665986,0.5667004381099886,268700.5768508881,,3,,12933274.26041428,327922775.3654736,0.2750883169360797,,,72.73264821730761,9638022240.005856,797463907.3304954,143207379.75017565,940671287.0806711,38.951421038297944,11.007042673816521,22.774184505193137
hydrogen_central_nt250_tc15_A200_58da027d,hydrogen_central,250,15.0,200,3750.0,1.0,150,8.0,0.16021636737221745,0.5588172440981931,296984.84809835,,3,,13213105.369988482,335017884.6345964,0.5448017477540875,,,75.27803193695307,10253086610.569382,848355223.4112376,146301344.61708146,994656568.0283191,42.36277350864192,8.348485562704473,24.566772865606676
hydrogen_central_nt250_tc15_A200_bb90671e,hydrogen_central,250,15.0,200,3750.0,1.1,150,8.0,0.16021636737221745,0.5588172440981931,296984.84809835,,3,,13376615.30961927,339163674.1789876,0.4950996991671457,,,74.711865594327,10295088174.437256,851830493.586174,147561391.53311768,999391885.1192917,41.84494935218213,8.600436945217714,24.266479296927162
hydrogen_central_nt250_tc15_A200_33d086a5,hydrogen_central,250,15.0,200,3750.0,1.2,150,8.0,0.16021636737221745,0.5588172440981931,296984.84809835,,3,,13517154.552635385,342727042.40961933,0.4538604033912448,,,74.28470785173651,10337007024.438894,855298919.8961228,148818957.03316686,1004117876.9292897,41.4098831196327,8.86064651065643,24.014178221447377
hydrogen_central_nt250_tc15_A200_13a6875c,hydrogen_central,250,15.0,200,3750.0,1.3,150,8.0,0.16021636737221745,0.5588172440981931,296984.84809835,,4,,13637914.894063413,345788917.19227725,0.41890006117980955,,,74.39851644922642,10446756272.54588,864379731.5027504,150260904.07637638,1014640635.5791268,41.04320891299145,9.127937165698604,24.227370370536367
hydrogen_central_nt250_tc15_A200_c441da07,hydrogen_central,250,15.0,200,3750.0,1.4,150,8.0,0.16021636737221745,0.5588172440981931,296984.84809835,,4,,13741536.72072945,348416245.4546007,0.38881882840905757,,,74.18002070585963,10488505274.49628,867834104.3391526,151513374.13488847,1019347478.474041,40.73371133886758,9.401632127808499,24.044677239183564
hydrogen_central_nt250_tc15_A200_641b6803,hydrogen_central,250,15.0,200,3750.0,1.5,150,8.0,0.16021636737221745,0.5588172440981931,296984.84809835,,4,,13830775.650003137,350678895.7911546,0.3626621722743624,,,74.04125238778538,10530197768.849873,871283801.6552224,152764148.96549618,1024047950.6207186,40.47088929061729,9.680826922076307,23.889536175091788
hydrogen_central_nt250_tc15_A200_dfccdd1b,hydrogen_central,250,15.0,200,3750.0,1.6,150,8.0,0.16021636737221745,0.5588172440981931,296984.84809835,,4,,13914198.879695708,352794089.2417776,0.33982005744334537,,,73.93486022355665,10571854132.087267,874730509.4304527,154013839.862618,1028744349.2930707,40.22824418238325,9.960310696747115,23.746305344426297
hydrogen_central_nt250_tc15_A200_61994bd2,hydrogen_central,250,15.0,200,3750.0,1.7,150,8.0,0.16021636737221745,0.5588172440981931,296984.84809835,,4,,13988803.331257483,354685682.84121406,0.3196335683518595,,,73.87605068740082,10613482076.234379,878174865.7690278,155262678.1870314,1033437543.9560592,40.01370073478085,10.242687327008724,23.619662625611255
hydrogen_central_nt250_tc15_A200_59f33a5b,hydrogen_central,250,15.0,200,3750.0,1.8,150,8.0,0.16021636737221745,0.5588172440981931,296984.84809835,,4,,14056142.635336267,356393068.84726846,0.30167227002977587,,,73.85583968249654,10655087654.256054,881617371.5020181,156510845.52768162,1038128217.0296997,39.82200555702112,10.527327127624082,23.506506997851343
hydrogen_central_nt250_tc15_A200_ebd8bc45,hydrogen_central,250,15.0,200,3750.0,1.9,150,8.0,0.16021636737221745,0.5588172440981931,296984.84809835,,4,,14121935.084411265,358061234.39176637,0.28567933945107327,,,73.84376374519822,10696675030.408745,885058371.1860288,157758466.81226236,1042816837.9982913,39.63647947599794,10.810291346816848,23.396992922383426
hydrogen_central_nt250_tc15_A200_000425ec,hydrogen_central,250,15.0,200,3750.0,2.0,150,8.0,0.16021636737221745,0.5588172440981931,296984.84809835,,4,,14177624.750232149,359473244.17424315,0.2712009781756073,,,73.8842720417696,10738244888.47332,888497921.3980783,159005562.55419958,1047503483.9522779,39.48078750818094,11.098394926465417,23.305089607123247
hydrogen_decentral_nt50_tc15_A200_79895dbd,hydrogen_decentral,50,15.0,200,750.0,1.0,150,8.0,0.053754099213902395,0.6296604339166372,,141421.35623730952,1,,3235373.1675054873,82032788.22275577,0.6294538462718697,0.7992558988062667,0.7988911604575499,56.248162108144896,1944683925.2552094,160905962.1298282,21077832.276362672,181983794.40619087,34.60149795123706,10.770557917373953,10.876106239533893
hydrogen_decentral_nt50_tc15_A200_976c3240,hydrogen_decentral,50,15.0,200,750.0,1.1,150,8.0,0.053754099213902395,0.6296604339166372,,141421.35623730952,1,,3300428.753132114,83682270.61694002,0.5786627604338443,0.8156153584967327,0.8152197365232211,55.44477309576807,1953622332.166595,161645538.85245457,21345984.48370423,182991523.3361588,33.91945907654842,10.86358945966562,10.661724559554036
hydrogen_decentral_nt50_tc15_A200_084782ce,hydrogen_decentral,50,15.0,200,750.0,1.2,150,8.0,0.053754099213902395,0.6296604339166372,,141421.35623730952,1,,3354391.6205847845,85050497.47933024,0.5304408637310241,0.8291944453888668,0.8287679912390423,54.850910538792256,1962491398.3558474,162379378.22338858,21612056.46938181,183991434.6927704,33.37378895771627,10.986914630167725,10.490206950908272
hydrogen_decentral_nt50_tc15_A200_7b07d23e,hydrogen_decentral,50,15.0,200,750.0,1.3,150,8.0,0.053754099213902395,0.6296604339166372,,141421.35623730952,1,,3354333.397535718,85049021.23569265,0.4896377203670992,0.8291798655739567,0.8286135481658218,55.13545264732267,1970928894.3686519,163077508.85339764,21865181.34976594,184942690.20316356,33.37436824531882,11.270695366680709,10.490389035323156
hydrogen_decentral_nt50_tc15_A200_0d121273,hydrogen_decentral,50,15.0,200,750.0,1.4,150,8.0,0.053754099213902395,0.6296604339166372,,141421.35623730952,1,,3398343.5119005158,86164896.34636196,0.4546635974837349,0.8402606469948442,0.8397237226646129,54.712725921926115,1979709577.7593627,163804035.3036815,22128601.851487264,185932637.15516877,32.94215479833037,11.416037460032097,10.354533663563638
hydrogen_decentral_nt50_tc15_A200_5616adee,hydrogen_decentral,50,15.0,200,750.0,1.5,150,8.0,0.053754099213902395,0.6296604339166372,,141421.35623730952,1,,3398224.9197407844,86161889.44576026,0.42435269098481926,0.8402307886882228,0.8396113828801478,54.99456302510925,1988147090.2401075,164502167.29627177,22381727.225909606,186883894.5221814,32.9433044224359,11.696363583831827,10.35489501884152
hydrogen_decentral_nt50_tc15_A200_3e96e4d8,hydrogen_decentral,50,15.0,200,750.0,1.6,150,8.0,0.053754099213902395,0.6296604339166372,,141421.35623730952,1,,3436667.3979380345,87136597.3108021,0.39783064779826804,0.8499116667423507,0.8489910439070779,54.6657200779069,1996875055.6837802,165224331.78732947,22643566.189219788,187867897.97654927,32.57480141782024,11.8518532458893,10.239065414197361
hydrogen_decentral_nt50_tc15_A200_0b031224,hydrogen_decentral,50,15.0,200,750.0,1.7,150,8.0,0.053754099213902395,0.6296604339166372,,141421.35623730952,1,,3469408.157227541,87966738.26641838,0.3744288449866052,0.8581621717800181,0.8572929573065037,54.43228166096588,2005566659.8782363,165943487.69600862,22904314.315053478,188847802.0110621,32.26739344395515,12.022448728874382,10.142439488136347
hydrogen_decentral_nt50_tc15_A200_1ceb3641,hydrogen_decentral,50,15.0,200,750.0,1.8,150,8.0,0.053754099213902395,0.6296604339166372,,141421.35623730952,1,,3469369.305136585,87965753.17283432,0.3536272424873494,0.8581524353813774,0.8571712710590655,54.70707692950675,2014004119.9816318,166641615.3548212,23157438.118155338,189799053.47297654,32.267754793697634,12.296769066515266,10.142553069293857
hydrogen_decentral_nt50_tc15_A200_d040cf81,hydrogen_decentral,50,15.0,200,750.0,1.9,150,8.0,0.053754099213902395,0.6296604339166372,,141421.35623730952,1,,3498494.537919258,88704222.5638757,0.33501528235643624,0.8654944999694962,0.8643548825410918,54.53083110029092,2022667848.4036474,167358464.78174955,23417349.970815815,190775814.75256535,31.999123283899824,12.4735922718531,10.058115544537998
hydrogen_decentral_nt50_tc15_A200_b3a00e2e,hydrogen_decentral,50,15.0,200,750.0,2.0,150,8.0,0.053754099213902395,0.6296604339166372,,141421.35623730952,1,,3498470.5570203224,88703614.52891284,0.31826451823861446,0.8654885297120576,0.8643544023436823,54.80311281612125,2031105400.8048072,168056600.0774127,23670476.5428506,191727076.62026328,31.99934262767562,12.745585698736193,10.058184489709445
hydrogen_decentral_nt75_tc15_A200_68da6da2,hydrogen_decentral,75,15.0,200,1125.0,1.0,150,8.0,0.07215531677959253,0.6174157112421385,,155563.49186104047,1,,4763184.3496995475,120770394.26215892,0.6171550684915333,0.800551187651186,0.8001372015386486,54.133805609176946,2735906093.8802886,226372829.3403235,31476466.326985694,257849295.6673092,35.254385451401845,10.97378503326253,7.9056351245125756
hydrogen_decentral_nt75_tc15_A200_aee01c8c,hydrogen_decentral,75,15.0,200,1125.0,1.1,150,8.0,0.07215531677959253,0.6174157112421385,,155563.49186104047,1,,4858361.087623848,123183597.5563856,0.5670376838191403,0.8168341735549112,0.8163022931880659,53.38444063430259,2749313704.247367,227482194.42426303,31878694.63799804,259360889.06226107,34.56374156053547,11.069937691407564,7.750761382359565
hydrogen_decentral_nt75_tc15_A200_87b1a833,hydrogen_decentral,75,15.0,200,1125.0,1.2,150,8.0,0.07215531677959253,0.6174157112421385,,155563.49186104047,1,,4937190.967566357,125182326.76385286,0.5197845435008785,0.8303298644909948,0.8297795546428943,52.83586513279274,2762617303.5312457,228582953.4806641,32277802.616514403,260860756.09717852,34.01187803824519,11.19697858973479,7.627008504812758
hydrogen_decentral_nt75_tc15_A200_eebf83dc,hydrogen_decentral,75,15.0,200,1125.0,1.3,150,8.0,0.07215531677959253,0.6174157112421385,,155563.49186104047,1,,4937068.385866081,125179218.70857204,0.4798011170777341,0.830309006747233,0.8297799099224153,53.126191266389895,2775273547.550452,229630149.42567766,32657489.937090605,262287639.36276826,34.01272251385574,11.486270877917812,7.627197874616347
hydrogen_decentral_nt75_tc15_A200_859d80ef,hydrogen_decentral,75,15.0,200,1125.0,1.4,150,8.0,0.07215531677959253,0.6174157112421385,,155563.49186104047,1,,5001452.1305602025,126811666.59635402,0.4455296087150388,0.84133789968337,0.8406678897260161,52.739195118764705,2788444572.636518,230719939.1011034,33052620.689672578,263772559.79077598,33.574876387267146,11.635305853532552,7.529012877965017
hydrogen_decentral_nt75_tc15_A200_8d749693,hydrogen_decentral,75,15.0,200,1125.0,1.5,150,8.0,0.07215531677959253,0.6174157112421385,,155563.49186104047,1,,5001237.612389569,126806227.49466455,0.4158276348007029,0.8413012669110028,0.8405459116146402,53.02676385227451,2801100841.3576355,231767137.0899888,33432308.7513061,265199445.84129488,33.57631651501552,11.921111517215554,7.529335820043444
hydrogen_decentral_nt75_tc15_A200_69ce94a6,hydrogen_decentral,75,15.0,200,1125.0,1.6,150,8.0,0.07215531677959253,0.6174157112421385,,155563.49186104047,2,,5057573.757025303,128234628.72782208,0.3898384076256589,0.8509534744367799,0.8500713734867641,53.876210384642164,2882118005.5231447,238470614.49306896,34012293.276271366,272482907.76934034,33.20231105026128,12.080163220175272,8.59373611420561
hydrogen_decentral_nt75_tc15_A200_5ba180b7,hydrogen_decentral,75,15.0,200,1125.0,1.7,150,8.0,0.07215531677959253,0.6174157112421385,,155563.49186104047,2,,5105480.569798396,129449304.50807293,0.36690673658885553,0.8591667465215728,0.8581504815689872,53.65856555045656,2895155411.814829,239549348.35608765,34403415.46502189,273952763.82110953,32.89076018303672,12.254707794761147,8.513097572658703
hydrogen_decentral_nt75_tc15_A200_878a2dc8,hydrogen_decentral,75,15.0,200,1125.0,1.8,150,8.0,0.07215531677959253,0.6174157112421385,,155563.49186104047,2,,5105412.6599987615,129447582.6571694,0.34652302900058574,0.8591551370702405,0.8580206772987349,53.93876251602511,2907811601.969922,240596539.84430653,34783101.169674695,275379641.0139812,32.89119768046986,12.534354025673844,8.513210809881418
hydrogen_decentral_nt75_tc15_A200_0df7bec3,hydrogen_decentral,75,15.0,200,1125.0,1.9,150,8.0,0.07215531677959253,0.6174157112421385,,155563.49186104047,2,,5148058.505086488,130528866.7618278,0.32828497484266017,0.8664690995941304,0.8654310258360536,53.77654171176003,2920807194.6029463,241671813.9846991,35172968.94866541,276844782.9333645,32.618731289568274,12.71512194010414,8.442688482087618
hydrogen_decentral_nt75_tc15_A200_28cc80dd,hydrogen_decentral,75,15.0,200,1125.0,2.0,150,8.0,0.07215531677959253,0.6174157112421385,,155563.49186104047,2,,5148008.924828464,130527609.65589415,0.3118707261005272,0.8664606473621016,0.8650067195545981,54.05423335473017,2933463523.204685,242719016.9281938,35552658.806717575,278271675.7349114,32.619045439201145,12.992418122262766,8.442769793266265
hydrogen_decentral_nt100_tc15_A200_167626bd,hydrogen_decentral,100,15.0,200,1500.0,1.0,150,8.0,0.08639459662359783,0.6079404668920301,,169705.62748477142,2,,6258068.600695281,158673138.9628621,0.6076584749629644,0.8015396880835253,0.8011925286802448,54.2535205889561,3595053478.5053687,297459927.21731246,42062326.457608715,339522253.67492115,35.777414780812975,11.136590634709226,7.339515173433898
hydrogen_decentral_nt100_tc15_A200_668c14c5,hydrogen_decentral,100,15.0,200,1500.0,1.1,150,8.0,0.08639459662359783,0.6079404668920301,,169705.62748477142,2,,6382632.120337626,161831443.21342865,0.558066503920366,0.8177800237637586,0.817211010552094,53.510480487600226,3612930292.3281393,298939080.6625651,42598630.87229184,341537711.534857,35.079182354945644,11.23502101919882,7.196277113455759
hydrogen_decentral_nt100_tc15_A200_db53cbe2,hydrogen_decentral,100,15.0,200,1500.0,1.2,150,8.0,0.08639459662359783,0.6079404668920301,,169705.62748477142,2,,6485657.839922473,164443657.19884568,0.5115609619270023,0.8312215760545393,0.8307320300124899,52.96880327750789,3630668424.7066445,300406759.4044332,43130774.84364699,343537534.2480802,34.52194389220713,11.364896293066097,7.08196309223465
hydrogen_decentral_nt100_tc15_A200_bc236626,hydrogen_decentral,100,15.0,200,1500.0,1.3,150,8.0,0.08639459662359783,0.6079404668920301,,169705.62748477142,2,,6485355.598497546,164435993.87671265,0.47221011870184815,0.8311822380975886,0.8307349637729853,53.26462674597121,3647543416.7322536,301803020.6644513,43637024.60441526,345440045.26886654,34.52355274176901,11.658780866439018,7.08229313776319
hydrogen_decentral_nt100_tc15_A200_19b68fec,hydrogen_decentral,100,15.0,200,1500.0,1.4,150,8.0,0.08639459662359783,0.6079404668920301,,169705.62748477142,2,,6569271.838598565,166563687.5912415,0.43848082450885906,0.8421368804827155,0.8414738605857304,52.885608589306386,3665104783.5136747,303256073.56501895,44163865.6078579,347419939.17287683,34.08254697854327,11.811238075418009,6.991823535345105
hydrogen_decentral_nt100_tc15_A200_6224dd6a,hydrogen_decentral,100,15.0,200,1500.0,1.5,150,8.0,0.08639459662359783,0.6079404668920301,,169705.62748477142,2,,6568872.913119926,166553572.84786832,0.4092487695416018,0.8420851904531163,0.8414759980653139,53.178446063281996,3681979808.4751644,304652337.5501995,44670116.35670259,349322453.9069021,34.08461680034474,12.101581116462162,6.992248146475094
hydrogen_decentral_nt100_tc15_A200_4410bb08,hydrogen_decentral,100,15.0,200,1500.0,1.6,150,8.0,0.08639459662359783,0.6079404668920301,,169705.62748477142,2,,6643047.801305027,168434274.88095912,0.3836707214452516,0.8517696759174067,0.8508250151301266,52.88091721191993,3699435739.3625097,306096666.5323149,45193794.283322945,351290460.8156378,33.70403506804095,12.262707983914327,6.914174159964659
hydrogen_decentral_nt100_tc15_A200_d0a8bc3e,hydrogen_decentral,100,15.0,200,1500.0,1.7,150,8.0,0.08639459662359783,0.6079404668920301,,169705.62748477142,2,,6705657.153254647,170021733.09469187,0.361101855477884,0.8599496099754552,0.8588887876377699,52.67944077833006,3716818947.7514224,307534978.3496732,45715290.534990326,353250268.8846635,33.38934737293964,12.440475478100453,6.84961792728997
hydrogen_decentral_nt100_tc15_A200_b763b895,hydrogen_decentral,100,15.0,200,1500.0,1.8,150,8.0,0.08639459662359783,0.6079404668920301,,169705.62748477142,2,,6705557.100637812,170019196.26363623,0.34104064128466816,0.8599365636083692,0.8588946757701396,52.96394713792108,3733693867.9582133,308931233.6672984,46221538.14119405,355152771.8084924,33.38984557040913,12.724381438095051,6.849720129416902
hydrogen_decentral_nt100_tc15_A200_3a6c6c0d,hydrogen_decentral,100,15.0,200,1500.0,1.9,150,8.0,0.08639459662359783,0.6079404668920301,,169705.62748477142,2,,6761228.799852067,171430750.50334856,0.32309113384863297,0.8672126947481836,0.8661246465073239,52.816774130685154,3751021324.8022447,310364932.52115506,46741361.846515,357106294.36767006,33.11491485967103,12.908539475032923,6.7933197959812
hydrogen_decentral_nt100_tc15_A200_b0fb7e33,hydrogen_decentral,100,15.0,200,1500.0,2.0,150,8.0,0.08639459662359783,0.6079404668920301,,169705.62748477142,2,,6761183.883816399,171429611.65863082,0.3069365771562013,0.8672068995043626,0.8658617740847263,53.09851414667054,3767896429.6045637,311761203.11248136,47247614.99058457,359008818.1030659,33.11513484935369,13.190014371814033,6.793364925502821
hydrogen_decentral_nt125_tc15_A200_f636f317,hydrogen_decentral,125,15.0,200,1875.0,1.0,150,8.0,0.10352008261059809,0.5965446543145069,,197989.89873223333,2,,7684050.182889591,194828858.5925353,0.5962523116334763,0.8027737528088968,0.8021910465010575,54.35919064329127,4414064943.63108,365226121.0341911,52472627.77012132,417698748.8043124,36.42244498747862,11.337371976867844,6.599373678944793
hydrogen_decentral_nt125_tc15_A200_3d30f58d,hydrogen_decentral,125,15.0,200,1875.0,1.1,150,8.0,0.10352008261059809,0.5965446543145069,,197989.89873223333,2,,7835828.7185643725,198677198.74656117,0.547351106547916,0.8189150321572591,0.8184578130158507,53.62777648950724,4436410960.909543,367075062.8407569,53143008.28847523,420218071.1292321,35.71694904512888,11.439282398413757,6.471545045964611
hydrogen_decentral_nt125_tc15_A200_acd69f76,hydrogen_decentral,125,15.0,200,1875.0,1.2,150,8.0,0.10352008261059809,0.5965446543145069,,197989.89873223333,2,,7961133.470204797,201854296.91188633,0.5017385143355896,0.8322501998695766,0.8318981276897731,53.0976965909211,4458583626.382674,368909661.268092,53808188.25266916,422717849.52076113,35.15477992107091,11.573230906580607,6.369685763269586
hydrogen_decentral_nt125_tc15_A200_7586b66e,hydrogen_decentral,125,15.0,200,1875.0,1.3,150,8.0,0.10352008261059809,0.5965446543145069,,197989.89873223333,2,,7960717.1286816485,201843740.5852345,0.4631432440020827,0.8322063983380458,0.8315660353074846,53.39920781322161,4479677366.414686,370654987.8431147,54441000.4536295,425095988.29674417,35.15661849847314,11.872570420100162,6.370018894648303
hydrogen_decentral_nt125_tc15_A200_fd0d3088,hydrogen_decentral,125,15.0,200,1875.0,1.4,150,8.0,0.10352008261059809,0.5965446543145069,,197989.89873223333,2,,8063296.937249633,204444648.51038623,0.43006158371621966,0.8431294611422064,0.8426029981537239,53.02680268433723,4501629074.891462,372471303.9688242,55099551.70793279,427570855.676757,34.709362342146946,12.028459678413626,6.288980663776658
hydrogen_decentral_nt125_tc15_A200_556c3c7e,hydrogen_decentral,125,15.0,200,1875.0,1.5,150,8.0,0.10352008261059809,0.5965446543145069,,197989.89873223333,2,,8062817.176169307,204432484.18279177,0.40139081146847166,0.8430787390569727,0.8424729740266912,53.32490985471655,4522722856.093325,374216633.95029986,55732365.14398866,429948999.0942885,34.71142765019137,12.324127328101566,6.289354876423612
hydrogen_decentral_nt125_tc15_A200_6671c618,hydrogen_decentral,125,15.0,200,1875.0,1.6,150,8.0,0.10352008261059809,0.5965446543145069,,197989.89873223333,2,,8153783.841186193,206738941.2065465,0.37630388575169216,0.8527656683763377,0.8516832247349821,53.03169867540938,4544542769.702506,376022045.1779441,56386962.55226412,432409007.7302082,34.32417396861064,12.488336227885702,6.219188478913041
hydrogen_decentral_nt125_tc15_A200_cb0ca69f,hydrogen_decentral,125,15.0,200,1875.0,1.7,150,8.0,0.10352008261059809,0.5965446543145069,,197989.89873223333,2,,8230189.2509464845,208676198.04631048,0.35416836306041616,0.8609081125648815,0.8599518085814123,52.837031392258794,4566271780.188646,377819934.94964194,57038832.86684833,434858767.8164903,34.00552363180901,12.670055456200432,6.161452304249355
hydrogen_decentral_nt125_tc15_A200_196ac4ce,hydrogen_decentral,125,15.0,200,1875.0,1.8,150,8.0,0.10352008261059809,0.5965446543145069,,197989.89873223333,2,,8230104.913704331,208674059.67810172,0.3344923428903931,0.8608991761094538,0.85975000987605,53.126527675633014,4587365430.447135,379565254.0966734,57671642.374602996,437236896.4712764,34.0058721002807,12.959140132187919,6.161515443164405
hydrogen_decentral_nt125_tc15_A200_dc02e082,hydrogen_decentral,125,15.0,200,1875.0,1.9,150,8.0,0.10352008261059809,0.5965446543145069,,197989.89873223333,2,,8298029.024363179,210396273.4372003,0.31688748273826706,0.8681403456708559,0.8669079760418268,52.98593176516288,4609024751.502174,381357377.6639943,58321422.006254174,439678799.6702485,33.72751459962501,13.147337248154221,6.111079917383653
hydrogen_decentral_nt125_tc15_A200_7280a5e8,hydrogen_decentral,125,15.0,200,1875.0,2.0,150,8.0,0.10352008261059809,0.5965446543145069,,197989.89873223333,2,,8297970.825826904,210394797.81508377,0.30104310860135375,0.8681342048096812,0.8668233143722275,53.272898111863604,4630118632.505074,383102715.9031522,58954238.43634113,442056954.33949333,33.727751150466545,13.434024183425713,6.111122777971346
hydrogen_decentral_nt150_tc15_A200_e42789e4,hydrogen_decentral,150,15.0,200,2250.0,1.0,150,8.0,0.11633680565513049,0.5880160219717878,,212132.03435596428,2,,9096081.410595845,230630867.4086168,0.5877840203770596,0.803671309294013,0.8031975520702774,54.26119531983162,5205287112.256159,430692988.24468637,62871261.82074434,493564250.0654307,36.922083138961874,11.492896505195025,5.8462156756747214
hydrogen_decentral_nt150_tc15_A200_dbce48d3,hydrogen_decentral,150,15.0,200,2250.0,1.1,150,8.0,0.11633680565513049,0.5880160219717878,,212132.03435596428,2,,9275225.67740334,235173064.84288386,0.5393495008449292,0.8197839067934901,0.8194094515612408,53.53912175583391,5232102332.990315,432911718.4125654,63675718.442769036,496587436.85533446,36.208959842237256,11.596861659847317,5.733300253749329
hydrogen_decentral_nt150_tc15_A200_79577e77,hydrogen_decentral,150,15.0,200,2250.0,1.2,150,8.0,0.11633680565513049,0.5880160219717878,,212132.03435596428,2,,9422797.619229335,238914746.9378635,0.4944037091078517,0.8330657593824787,0.8324781368146247,53.01898556174542,5258709531.558073,435113236.5253675,64473934.39980176,499587170.9251692,35.641885526164295,11.73358991483759,5.643510120743537
hydrogen_decentral_nt150_tc15_A200_4d59ca20,hydrogen_decentral,150,15.0,200,2250.0,1.3,150,8.0,0.11633680565513049,0.5880160219717878,,212132.03435596428,2,,9422343.14997748,238903223.88381037,0.45637265456109394,0.8330253012689045,0.8324787092613598,53.32441511191934,5284022019.596486,437207628.4153946,65233309.040954165,502440937.4563488,35.64360464642896,12.03702814049981,5.643782324990569
hydrogen_decentral_nt150_tc15_A200_4c1a1db1,hydrogen_decentral,150,15.0,200,2250.0,1.4,150,8.0,0.11633680565513049,0.5880160219717878,,212132.03435596428,2,,9543089.109005574,241964734.00115553,0.42377460780673004,0.8438990456590548,0.8434026005667364,52.9609199431472,5310364069.768618,439387207.7662461,66023570.54611811,505410778.3123642,35.192616378679276,12.195930392382964,5.572373172084964
hydrogen_decentral_nt150_tc15_A200_dc55e7fa,hydrogen_decentral,150,15.0,200,2250.0,1.5,150,8.0,0.11633680565513049,0.5880160219717878,,212132.03435596428,2,,9542531.690466182,241950600.67104927,0.3955229672862814,0.8438494057753372,0.843097673787678,53.26307178221923,5335676607.210853,441481603.74401695,66782946.66938516,508264550.4134021,35.19467212420421,12.495700980685195,5.572698677329828
