scenario_id,carrier,num_turbines,turbine_capacity_MW,farm_area_km2,farm_capacity_MW,stack_overplant_factor,compressor_outlet_pressure_bar,export_pipeline_diameter_inch,wake_loss_frac,farm_cf,infield_horizontal_cable_length_m,infield_horizontal_pipeline_length_m,num_export_pipelines,yield_el_MWh_year,yield_h2_MWh_year,yield_h2_kg_year,stack_sp_expected,stack_eff1,stack_eff2,total_LCOE,total_capex_EUR,total_annual_capex_EUR_per_year,total_annual_opex_EUR_per_year,total_annual_cost_EUR_per_year,turbine_sLCOE,hydrogen_sLCOE,infra_sLCOE,turbine_turbine_cLCOE,turbine_foundation_cLCOE,infra_development_cLCOE,infra_infield_cLCOE,infra_offshore-platform_cLCOE,infra_offshore-substation-converter_cLCOE,infra_export_cLCOE,infra_onshore-substation_cLCOE,hydrogen_stack_cLCOE,hydrogen_bop_cLCOE,hydrogen_electrical-bop_cLCOE,hydrogen_compressor_cLCOE
electricity_nt133_tc15_A250_782a212b,electricity,133,15.0,250.0,1995.0,,,,0.09883434743332886,0.5996626831931385,380131.55617496424,,,9376269.181003513,,,,,,79.14295139521217,7448224837.469986,616276901.3864872,125788714.67409956,742065616.0605868,29.69291688161512,,49.45003451359704,23.59762874312945,6.095288138485671,0.7175249487738068,2.009950659351795,16.06740906348105,21.423212084641406,6.018455944652765,3.213481812696211,,,,
electricity_nt133_tc15_A300_7297991b,electricity,133,15.0,300.0,1995.0,,,,0.09047155110015204,0.6052275389706167,416413.2562731403,,,9463280.741311481,,,,,,78.58815742017839,7462737517.509256,617477701.5342515,126224095.07527769,743701796.6095291,29.419900884458293,,49.16825653572009,23.380656790945427,6.039244093512871,0.7109275575456088,2.1643676787635626,15.919674850480611,21.22623313397415,5.963118344860029,3.183934970096123,,,,
electricity_nt200_tc15_A50_457b3c04,electricity,200,15.0,50.0,3000.0,,,,0.262823585469372,0.4905393203403621,250000.00000000006,,,11533874.536962146,,,,,,97.65894265581218,11345071000.0,938707592.0045184,187678400.0,1126385992.0045185,36.2982812401371,,61.36066141567507,28.847060332048596,7.4512209080885,0.6169448460610039,1.1995410813240597,19.641698904551653,26.188931872735537,9.785204930092489,3.928339780910331,,,,
electricity_nt200_tc15_A100_8aa6b22c,electricity,200,15.0,100.0,3000.0,,,,0.19084460713814055,0.538436293728852,353553.3905932738,,,12660058.838313866,,,,,,89.34049281229423,11386492356.237309,942134854.9604827,188921040.68711928,1131055895.647602,33.06934249500434,,56.271150317289894,26.280950102941173,6.788392392063167,0.5620640900307822,1.4617041052766493,17.894457976157245,23.859277301542992,8.914755249050776,3.578891595231449,,,,
electricity_nt200_tc15_A150_b6bfc38f,electricity,200,15.0,150.0,3000.0,,,,0.1592964384045905,0.5594293924546059,433012.7018922193,,,13153662.01507226,,,,,,86.26033095909438,11418276080.756887,944764686.3214948,189874552.42270663,1134639238.7442014,31.828385224691218,,54.43194573440316,25.294733455122785,6.533651769568429,0.5409721218729333,1.679274033975956,17.2229521024865,22.963936136648666,8.58022091892181,3.4445904204973,,,,
electricity_nt200_tc15_A200_b32d36cf,electricity,200,15.0,200.0,3000.0,,,,0.14055492220723298,0.5719005600562623,500000.0000000001,,,13446892.091607463,,,,,,84.60394632189161,11445071000.0,946981736.7146266,190678400.0,1137660136.7146266,31.13431853836352,,53.4696277835281,24.743143052191506,6.391175486172012,0.5291753962340613,1.867308882451973,16.847379254220225,22.4631723389603,8.393116060817485,3.3694758508440454,,,,
electricity_nt200_tc15_A250_3ae5e7d4,electricity,200,15.0,250.0,3000.0,,,,0.12733702219305276,0.5806961476001357,559016.9943749474,,,13653699.57676383,,,,,,83.51740821916182,11468677797.749979,948934997.3218824,191386603.93249938,1140321601.2543817,30.66273865023313,,52.8546695689287,24.36836791079347,6.2943707394396595,0.5211601742580312,2.033951708667169,16.59219829645474,22.12293106193965,8.265988668318156,3.3184396592909478,,,,
electricity_nt200_tc15_A300_a11adb59,electricity,200,15.0,300.0,3000.0,,,,0.11735847435264701,0.5873361729443175,612372.4356957946,,,13809824.103517164,,,,,,82.74745141970614,11490019974.278318,950700879.8921239,192026869.22834954,1142727749.1204734,30.31608647531444,,52.43136494439172,24.092875632303492,6.2232108430109445,0.5152682899763191,2.1851917318912837,16.40461812979847,21.87282417306463,8.172538993701307,3.2809236259596943,,,,
electricity_nt267_tc15_A50_e9888056,electricity,267,15.0,50.0,4005.0,,,,0.3197382875485123,0.4526665686828744,335000.00000000006,,,14208920.516031567,,,,,,103.03227472415763,14703969785.0,1216627738.141484,247349664.0,1463977402.141484,39.335209270853774,,63.69706545330388,31.2605753287119,8.074633942141862,0.5281063983101845,1.3038690313198318,21.28503913819806,28.38005218426408,7.942990873572107,4.257007827639612,,,,
electricity_nt267_tc15_A100_e189e46b,electricity,267,15.0,100.0,4005.0,,,,0.2284434818380432,0.5134168735774408,473761.5433949869,,,16115834.596484255,,,,,,91.2292232971884,14759474402.357994,1221220270.5024765,249014802.52073985,1470235073.0232162,34.68085122522654,,56.548372071961865,27.561652328448726,7.119198896777808,0.4656179481535577,1.5378814024610006,18.76647637977467,25.021968506366232,7.0031325592514735,3.7532952759549345,,,,
electricity_nt267_tc15_A150_7421c841,electricity,267,15.0,150.0,4005.0,,,,0.1899811006719092,0.5390108968587206,580237.020535574,,,16919214.982067663,,,,,,87.18115789272855,14802064593.21423,1224744244.5262325,250292508.24642688,1475036752.7726593,33.03408950139872,,54.147068391329846,26.252933756197393,6.781155745201318,0.44350886524878774,1.7486580844248047,17.8753819025188,23.833842536691733,6.670600621941956,3.57507638050376,,,,
electricity_nt267_tc15_A200_0350799c,electricity,267,15.0,200.0,4005.0,,,,0.16689778095010377,0.5543712308904917,670000.0000000001,,,17401366.261743966,,,,,,84.99819691197024,14837969785.0,1227715092.053029,251369664.0,1479084756.053029,32.118791915768526,,52.87940499620172,25.525526182825665,6.593265732942851,0.43122026884141246,1.9328324474628202,17.38009675482613,23.17346233976818,6.485773834337951,3.4760193509652266,,,,
electricity_nt267_tc15_A250_89dc20cd,electricity,267,15.0,250.0,4005.0,,,,0.15119851360022407,0.5648179947639059,749082.7724624296,,,17729283.646849304,,,,,,83.62724338271757,14869602893.984972,1230332461.266752,252318657.26954916,1482651118.5363011,31.524728981949256,,52.10251440076831,25.053411010772592,6.471317971176658,0.423244502545405,2.098239757744888,17.05863786262023,22.744850483493643,6.365814221840089,3.4117275725240463,,,,
electricity_nt267_tc15_A300_6b294539,electricity,267,15.0,300.0,4005.0,,,,0.13937132902855787,0.5726881584953638,820579.0638323647,,,17976323.164774876,,,,,,82.6573567384725,14898201410.532946,1232698743.9108756,253176612.76598838,1485875356.676864,31.09150057483564,,51.565856163636866,24.709114653738894,6.382385921096739,0.41742806739818034,2.2487649779200316,16.824209629692913,22.432279506257217,6.27833205642994,3.364841925938583,,,,
electricity_nt333_tc15_A50_0867f737,electricity,333,15.0,50.0,4995.0,,,,0.3772315752690967,0.41440880876722996,420000.00000000006,,,16223502.276408467,,,,,,114.21812491612866,18637243215.0,1542072473.58392,310945536.0,1853018009.58392,42.96659200374648,,71.25153291238217,34.14651684455101,8.820075159195463,0.4860903144613683,1.4303311375853867,23.25005025745174,31.00006700993565,10.434984141457704,4.650010051490347,,,,
