scenario_id,carrier,num_turbines,turbine_capacity_MW,farm_area_km2,farm_capacity_MW,stack_overplant_factor,compressor_outlet_pressure_bar,export_pipeline_diameter_inch,wake_loss_frac,farm_cf,infield_horizontal_cable_length_m,infield_horizontal_pipeline_length_m,num_export_pipelines,yield_el_MWh_year,yield_h2_MWh_year,yield_h2_kg_year,stack_sp_expected,stack_eff1,stack_eff2,total_LCOE,total_capex_EUR,total_annual_capex_EUR_per_year,total_annual_opex_EUR_per_year,total_annual_cost_EUR_per_year,turbine_sLCOE,hydrogen_sLCOE,infra_sLCOE,turbine_turbine_cLCOE,turbine_foundation_cLCOE,infra_development_cLCOE,infra_infield_cLCOE,infra_offshore-platform_cLCOE,infra_offshore-substation-converter_cLCOE,infra_export_cLCOE,infra_onshore-substation_cLCOE,hydrogen_stack_cLCOE,hydrogen_bop_cLCOE,hydrogen_electrical-bop_cLCOE,hydrogen_compressor_cLCOE
electricity_nt267_tc15_A100_e189e46b,electricity,267,15.0,100.0,4005.0,,,,0.2284434818380432,0.5134168735774408,473761.5433949869,,,16115834.596484255,,,,,,93.9787927407181,15565474402.357994,1287909876.8659484,226636802.52073985,1514546679.3866882,37.09434744348966,,56.88444529722845,25.90489667982568,11.18945076366398,0.4656179481535577,1.5378814024610006,18.76647637977467,25.021968506366232,7.339205784518053,3.7532952759549345,,,,
electricity_nt267_tc15_A125_58caf90b,electricity,267,15.0,125.0,4005.0,,,,0.20638930042434966,0.5280923880785722,529681.5080782035,,,16576489.8193455,,,,,,91.51928393864742,15587842388.231281,1289760636.3858407,227307842.09693843,1517068478.482779,36.063507677369145,,55.455776261278274,25.18500808560014,10.878499591769009,0.4526785778759882,1.6472752497512622,18.244962147674915,24.326616196899888,7.135251659541237,3.6489924295349834,,,,
electricity_nt267_tc15_A150_7421c841,electricity,267,15.0,150.0,4005.0,,,,0.1899811006719092,0.5390108968587206,580237.020535574,,,16919214.982067663,,,,,,89.80016866896356,15608064593.21423,1291433850.8897047,227914508.24642688,1519348359.1361315,35.33298492261023,,54.46718374635332,24.674846355079858,10.65813856753038,0.44350886524878774,1.7486580844248047,17.8753819025188,23.833842536691733,6.990715976965437,3.57507638050376,,,,
electricity_nt267_tc15_A175_60587fed,electricity,267,15.0,175.0,4005.0,,,,0.17718602589573662,0.5475251237936724,626727.6122846353,,,17186471.241186146,,,,,,88.5257307577048,15626660829.913855,1292972530.4248657,228472395.34741563,1521444925.7722814,34.78354337399977,,53.74218738370504,24.29114297358647,10.492400400413299,0.43661213126838666,1.8434551370114305,17.597412816803697,23.4632170890716,6.882007646189174,3.51948256336074,,,,
electricity_nt267_tc15_A200_0350799c,electricity,267,15.0,200.0,4005.0,,,,0.16689778095010377,0.5543712308904917,670000.0000000001,,,17401366.261743966,,,,,,87.5446410070462,15643969785.0,1294404698.416501,228991664.0,1523396362.416501,34.353990305809795,,53.1906507012364,23.991163903543114,10.36282640226669,0.43122026884141246,1.9328324474628202,17.38009675482613,23.17346233976818,6.79701953937263,3.4760193509652266,,,,
electricity_nt267_tc15_A225_96a0511e,electricity,267,15.0,225.0,4005.0,,,,0.15840895787594067,0.5600199486454417,710642.3150924803,,,17578675.979647633,,,,,,86.76587437809411,15660226711.036991,1295749820.002217,229479371.78110975,1525229191.7833269,34.00747408712297,,52.758400290971124,23.74917374974297,10.258300337380009,0.4268707066610106,2.0176010268789435,17.204790033415225,22.93972004455364,6.728460472779264,3.4409580066830454,,,,
electricity_nt267_tc15_A250_89dc20cd,electricity,267,15.0,250.0,4005.0,,,,0.15119851360022407,0.5648179947639059,749082.7724624296,,,17729283.646849304,,,,,,86.1265889426464,15675602893.984972,1297022067.630224,229940657.26954916,1526962724.8997731,33.7185855769212,,52.4080033657252,23.547427998044103,10.171157578877102,0.423244502545405,2.098239757744888,17.05863786262023,22.744850483493643,6.671303186796983,3.4117275725240463,,,,
electricity_nt267_tc15_A275_b935e085,electricity,267,15.0,275.0,4005.0,,,,0.1449295024765268,0.5689895829959882,785644.6397704246,,,17860227.192752726,,,,,,85.58746333594553,15690227640.908169,1298232140.3541362,230379399.67724508,1528611540.0313814,33.471375330901395,,52.11608800504413,23.374788328587908,10.096587002313491,0.420141454899409,2.1751740633807843,16.93357122679825,22.578094969064335,6.6223920455417105,3.38671424535965,,,,
electricity_nt267_tc15_A300_6b294539,electricity,267,15.0,300.0,4005.0,,,,0.13937132902855787,0.5726881584953638,820579.0638323647,,,17976323.164774876,,,,,,85.1223550563878,15704201410.532946,1299388350.2743475,230798612.76598838,1530186963.040336,33.25520810814175,,51.867146948246045,23.223827603919972,10.031380504221787,0.41742806739818034,2.2487649779200316,16.824209629692913,22.432279506257217,6.57962284103912,3.364841925938583,,,,
electricity_nt334_tc15_A50_c74aa60c,electricity,334,15.0,50.0,5010.0,,,,0.37754831085821705,0.41419804339607563,420000.00000000006,,,16263945.566402752,,,,,,117.73154426438609,19709668570.0,1630806499.3645115,283972928.0,1914779427.3645115,45.980091397052306,,71.75145286733378,32.110270137091476,13.86982125996083,0.4852376806279924,1.427561745700604,23.261881084636936,31.015841446182584,10.90855469325829,4.6523762169273875,,,,
electricity_nt334_tc15_A75_ba8963ed,electricity,334,15.0,75.0,5010.0,,,,0.3058673815919626,0.46189668598764916,514392.8459844675,,,18136885.670947924,,,,,,105.80847542416716,19747425708.393787,1633930579.6336093,285105642.1518136,1919036221.7854228,41.23186952750954,,64.57660589665761,28.79434182400339,12.437527703506152,0.4351286856895494,1.514845571843367,20.85969855004856,27.81293140006475,9.782061979001682,4.171939710009712,,,,
electricity_nt334_tc15_A100_74496d6e,electricity,334,15.0,100.0,5010.0,,,,0.2654756507913347,0.4887745564454643,593969.6961967,,,19192275.065070953,,,,,,100.17701700117772,19779256448.47868,1636564301.1305318,286060564.3543604,1922624865.4848921,38.96451572752183,,61.212501273655896,27.210931682747475,11.753584044774351,0.4112008189620023,1.6185274825321645,19.712617000848006,26.283489334464008,9.244143236680117,3.9425234001696015,,,,
